City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Jacareacanga,BR,2021-01-26 01:38:18,-6.2222,-57.7528,74.03,97,100,2.13
393,North Bend,US,2021-01-26 01:38:18,43.4065,-124.2243,41.0,93,90,6.91
394,Mlonggo,ID,2021-01-26 01:38:18,-6.5333,110.7,82.4,74,20,2.3
395,Zhanaozen,KZ,2021-01-26 01:38:18,43.3,52.8,29.68,87,22,23.4
396,Bani,DO,2021-01-26 01:38:18,18.2833,-70.3333,73.99,85,1,14.07
397,Klaksvik,FO,2021-01-26 01:37:18,62.2266,-6.589,28.4,80,61,10.36
398,Sevenoaks,GB,2021-01-26 01:38:19,51.27,0.1928,30.99,90,0,1.01
399,Great Yarmouth,GB,2021-01-26 01:38:19,52.6083,1.7305,34.0,86,0,12.66
400,West Plains,US,2021-01-26 01:38:19,36.7281,-91.8524,48.2,93,90,8.34
401,Shahrud,IR,2021-01-26 01:38:19,36.4182,54.9763,29.75,76,2,1.21
402,Hope,US,2021-01-26 01:38:19,33.6671,-93.5916,59.0,53,0,1.99
403,Altar,MX,2021-01-26 01:38:19,30.7,-111.8167,48.99,73,13,21.34
404,Vieste,IT,2021-01-26 01:38:19,41.8825,16.175,44.6,87,40,13.8
405,Tadine,NC,2021-01-26 01:38:20,-21.55,167.8833,78.12,80,100,18.84
406,Pathein,MM,2021-01-26 01:34:37,16.7833,94.7333,71.46,60,0,4.09
407,Conde,BR,2021-01-26 01:33:27,-7.2597,-34.9075,77.0,83,0,6.91
408,Mikhaylovskoye,RU,2021-01-26 01:38:20,51.8239,79.7172,1.98,94,100,3.38
409,Moron,AR,2021-01-26 01:33:28,-34.6534,-58.6198,88.0,45,7,3.0
410,Svencionys,LT,2021-01-26 01:38:20,55.15,26.1667,34.38,99,100,6.87
411,Nova Olimpia,BR,2021-01-26 01:34:24,-14.7972,-57.2881,74.66,87,100,1.16
412,Richards Bay,ZA,2021-01-26 01:38:20,-28.783,32.0377,69.62,84,99,6.22
413,Salalah,OM,2021-01-26 01:37:00,17.0151,54.0924,69.8,37,0,9.22
414,Palmer,US,2021-01-26 01:37:44,42.1584,-72.3287,28.0,54,90,6.91
415,Muroto,JP,2021-01-26 01:38:21,33.2833,134.15,57.2,72,75,6.91
416,Saint-Paul,RE,2021-01-26 01:38:21,-21.0096,55.2707,77.0,83,0,4.61
417,Eravur,LK,2021-01-26 01:38:21,7.7733,81.6095,74.98,74,100,5.61
418,Kulhudhuffushi,MV,2021-01-26 01:38:21,6.6221,73.07,80.64,71,90,8.61
419,Vao,NC,2021-01-26 01:37:22,-22.6667,167.4833,76.51,78,58,22.91
420,Mecca,SA,2021-01-26 01:36:01,21.4267,39.8261,70.65,71,14,4.38
421,Leningradskiy,RU,2021-01-26 01:35:41,69.3833,178.4167,-15.75,86,100,17.05
422,Yumen,CN,2021-01-26 01:38:22,40.2833,97.2,17.74,80,12,1.57
423,Saint-Joseph,RE,2021-01-26 01:38:22,-21.3667,55.6167,77.0,73,0,8.05
424,Geraldton,AU,2021-01-26 01:38:22,-28.7667,114.6,73.02,61,57,15.39
425,Milkovo,RU,2021-01-26 01:38:22,54.7167,158.6167,10.26,94,100,2.15
426,Paita,PE,2021-01-26 01:37:15,-5.0892,-81.1144,74.19,77,100,10.56
427,Kenscoff,HT,2021-01-26 01:38:22,18.4506,-72.2869,80.6,50,14,10.36
428,Lafia,NG,2021-01-26 01:37:36,8.4833,8.5167,73.56,22,58,1.99
429,Talara,PE,2021-01-26 01:33:42,-4.5772,-81.2719,74.43,79,99,10.42
430,Biltine,TD,2021-01-26 01:38:23,14.5333,20.9167,70.12,19,24,14.56
431,Lakes Entrance,AU,2021-01-26 01:37:38,-37.8811,147.981,64.99,94,99,4.0
432,Rio Cuarto,AR,2021-01-26 01:35:02,-33.1307,-64.3499,75.2,78,40,8.05
433,Victoria,HK,2021-01-26 01:33:22,22.2855,114.1577,66.99,77,41,8.43
434,Naryan-Mar,RU,2021-01-26 01:38:23,67.6713,53.087,-6.56,91,100,16.42
435,Aksarka,RU,2021-01-26 01:38:23,66.5606,67.7975,-14.69,88,100,7.78
436,Lages,BR,2021-01-26 01:38:23,-27.8161,-50.3261,63.82,97,100,5.03
437,Mandiana,GN,2021-01-26 01:38:24,10.6333,-8.6833,68.2,23,11,3.91
438,Inuvik,CA,2021-01-26 01:38:24,68.3499,-133.7218,-7.6,77,99,3.44
439,Salvador,SV,2021-01-26 01:38:24,13.8333,-88.9167,78.8,78,0,4.61
440,Songea,TZ,2021-01-26 01:38:24,-10.6833,35.65,68.0,94,40,0.89
441,Porbandar,IN,2021-01-26 01:38:24,21.6422,69.6093,59.58,41,0,12.15
442,Palauig,PH,2021-01-26 01:38:24,15.435,119.9045,83.77,67,100,2.98
443,Marsh Harbour,BS,2021-01-26 01:35:30,26.5412,-77.0636,74.07,78,100,17.67
444,La Union,PE,2021-01-26 01:38:25,-5.4,-80.75,79.45,56,100,11.52
445,Pitkyaranta,RU,2021-01-26 01:38:25,61.5734,31.4792,33.93,98,100,8.72
446,Penzance,GB,2021-01-26 01:37:58,50.1186,-5.5371,44.6,65,40,12.66
447,Severnyy,RU,2021-01-26 01:38:25,50.677,36.5532,37.4,70,75,17.9
448,Sabha,LY,2021-01-26 01:38:25,27.0377,14.4283,54.9,38,79,4.79
449,San Jose De Guanipa,VE,2021-01-26 01:38:25,8.8872,-64.1651,76.57,69,96,14.34
450,San Borja,BO,2021-01-26 01:38:25,-14.8167,-66.85,74.05,96,100,1.21
451,Sterling,US,2021-01-26 01:37:58,39.0062,-77.4286,32.0,93,90,9.22
452,Gambela,ET,2021-01-26 01:38:26,8.25,34.5833,75.96,56,4,3.4
453,Acapulco,MX,2021-01-26 01:36:05,16.8634,-99.8901,80.6,78,40,8.05
454,Huarmey,PE,2021-01-26 01:38:26,-10.0681,-78.1522,72.07,75,100,6.46
455,Atikokan,CA,2021-01-26 01:38:27,48.7555,-91.6216,-10.19,89,0,3.42
456,Savinka,RU,2021-01-26 01:38:27,50.0785,47.0994,21.33,96,58,10.29
457,Nantucket,US,2021-01-26 01:35:26,41.2835,-70.0995,24.8,68,1,3.44
458,Moate,IE,2021-01-26 01:38:28,53.55,-7.7167,34.0,91,100,8.28
459,Nedjo,ET,2021-01-26 01:38:28,9.5046,35.5019,57.54,51,1,3.22
460,Najran,SA,2021-01-26 01:38:28,17.4924,44.1277,50.0,40,1,1.41
461,Astoria,US,2021-01-26 01:37:51,46.1879,-123.8313,39.2,87,90,5.75
462,Honiara,SB,2021-01-26 01:38:28,-9.4333,159.95,88.29,58,100,10.71
463,Manado,ID,2021-01-26 01:36:18,1.487,124.8455,78.8,89,40,2.3
464,Ixtapa,MX,2021-01-26 01:32:29,20.7,-105.2,73.4,73,90,4.61
465,Alta Floresta,BR,2021-01-26 01:38:28,-9.8756,-56.0861,73.63,87,100,1.92
466,Varzea Da Palma,BR,2021-01-26 01:38:29,-17.5981,-44.7308,69.15,87,46,1.99
467,Padang,ID,2021-01-26 01:35:47,-0.9492,100.3543,77.0,88,75,3.44
468,Sirpur,IN,2021-01-26 01:38:29,19.4833,79.6,66.31,58,0,1.88
469,Whitianga,NZ,2021-01-26 01:38:29,-36.8333,175.7,82.0,65,3,8.99
470,Kruisfontein,ZA,2021-01-26 01:35:24,-34.0033,24.7314,63.0,91,0,2.71
471,Nicholasville,US,2021-01-26 01:33:57,37.8806,-84.573,45.0,93,90,10.36
472,Hami,CN,2021-01-26 01:37:10,42.8,93.45,18.0,77,100,0.54
473,Ortakoy,TR,2021-01-26 01:38:29,38.7373,34.0387,37.4,70,75,11.5
474,Nabire,ID,2021-01-26 01:38:30,-3.3667,135.4833,87.03,62,3,4.52
475,Opotiki,NZ,2021-01-26 01:38:30,-38.0833,177.2833,78.17,47,0,6.93
476,Nemuro,JP,2021-01-26 01:38:30,43.3236,145.575,19.4,58,20,1.14
477,Tura,IN,2021-01-26 01:33:40,25.5198,90.2201,61.27,57,0,2.26
478,Omsukchan,RU,2021-01-26 01:38:30,62.5333,155.8,-31.41,81,100,8.55
479,Chokwe,MZ,2021-01-26 01:38:30,-24.5333,32.9833,73.08,97,100,4.54
480,Inta,RU,2021-01-26 01:38:31,66.0317,60.1659,9.19,95,100,12.59
481,Stillwater,US,2021-01-26 01:38:31,36.1156,-97.0584,42.8,75,90,12.66
482,Doba,TD,2021-01-26 01:38:31,8.65,16.85,70.81,26,91,1.7
483,Shepsi,RU,2021-01-26 01:38:31,44.0361,39.1489,49.78,80,100,20.49
484,Matara,LK,2021-01-26 01:36:08,5.9485,80.5353,71.96,84,79,8.08
485,Kysyl-Syr,RU,2021-01-26 01:38:31,63.8986,122.7617,-51.2,76,55,3.56
486,Derzhavinsk,KZ,2021-01-26 01:38:31,51.1,66.3167,24.46,98,100,10.71
487,Marion,US,2021-01-26 01:35:06,39.7684,-86.1555,33.01,100,90,9.22
488,Awjilah,LY,2021-01-26 01:38:32,29.1081,21.2869,53.35,41,38,4.56
489,Kalianget,ID,2021-01-26 01:38:32,-7.05,113.9333,81.72,73,95,5.64
490,Balkanabat,TM,2021-01-26 01:38:32,39.5108,54.3671,39.31,63,0,14.29
491,Estelle,US,2021-01-26 01:34:06,29.8458,-90.1067,73.0,100,90,12.66
492,Olga,RU,2021-01-26 01:38:32,43.7444,135.2892,27.59,96,100,2.3
493,Chifeng,CN,2021-01-26 01:38:33,42.2683,118.9636,15.22,88,0,7.29
494,Lagos,NG,2021-01-26 01:38:03,6.5833,3.75,76.68,83,82,2.68
495,Nautla,MX,2021-01-26 01:38:33,20.2167,-96.7833,73.58,87,0,7.58
496,Barsovo,RU,2021-01-26 01:38:33,61.1667,73.1667,-22.0,69,40,11.18
497,Bondo,CD,2021-01-26 01:38:33,3.8146,23.6866,64.71,97,100,0.54
498,Ko Samui,TH,2021-01-26 01:38:34,9.5357,99.9357,80.6,78,20,8.05
499,Nome,US,2021-01-26 01:37:16,64.5011,-165.4064,3.2,85,90,3.44
500,Kinshasa,CD,2021-01-26 01:38:34,-4.3246,15.3215,77.0,88,98,1.43
501,Chicama,PE,2021-01-26 01:38:34,-7.8447,-79.1469,69.8,94,40,9.22
502,Gariaband,IN,2021-01-26 01:38:34,20.635,82.0614,61.95,60,10,1.52
503,Doka,SD,2021-01-26 01:38:34,13.5167,35.7667,69.6,61,23,10.63
504,Lubao,PH,2021-01-26 01:38:34,14.9167,120.55,80.6,94,75,2.3
505,Muisne,EC,2021-01-26 01:38:34,0.6,-80.0333,75.92,89,100,3.56
506,Jalu,LY,2021-01-26 01:38:35,29.0331,21.5482,52.0,43,31,3.74
507,Veraval,IN,2021-01-26 01:38:35,20.9,70.3667,63.66,30,0,12.26
508,Pangody,RU,2021-01-26 01:36:56,65.85,74.4859,-23.51,86,100,19.08
509,Guerrero Negro,MX,2021-01-26 01:38:36,27.9769,-114.0611,57.79,58,24,19.77
510,Manuk Mangkaw,PH,2021-01-26 01:38:36,4.8,119.85,80.8,79,100,7.25
511,Menzelinsk,RU,2021-01-26 01:38:37,55.7271,53.1026,26.6,86,90,13.42
512,Uige,AO,2021-01-26 01:38:37,-7.6087,15.0613,66.6,92,95,1.14
513,Capitao Poco,BR,2021-01-26 01:37:59,-1.7464,-47.0594,73.38,97,100,2.82
514,Pisco,PE,2021-01-26 01:38:37,-13.7,-76.2167,69.8,78,0,19.57
515,Cornelius,US,2021-01-26 01:38:37,35.4868,-80.8601,48.2,93,90,5.73
516,Januaria,BR,2021-01-26 01:38:37,-15.4833,-44.3667,71.76,73,0,3.56
517,Turukhansk,RU,2021-01-26 01:36:16,65.8167,87.9833,-42.09,78,53,7.34
518,Alabaster,US,2021-01-26 01:38:37,33.2443,-86.8164,70.0,83,90,9.22
519,Sigli,ID,2021-01-26 01:38:38,5.3848,95.9609,80.29,74,75,4.9
520,Skelleftea,SE,2021-01-26 01:38:08,64.7507,20.9528,15.01,92,90,4.61
521,El Alto,PE,2021-01-26 01:38:38,-4.2714,-81.2147,73.0,79,99,11.88
522,Gunnedah,AU,2021-01-26 01:38:23,-30.9833,150.25,93.0,44,50,1.01
523,Abu Dhabi,AE,2021-01-26 01:35:11,24.4667,54.3667,62.6,94,0,1.14
524,Rolla,US,2021-01-26 01:35:30,37.9514,-91.7713,44.6,93,90,9.22
525,Potiskum,NG,2021-01-26 01:38:38,11.7091,11.0694,66.69,22,9,9.24
526,Southbridge,US,2021-01-26 01:38:39,42.0751,-72.0334,28.99,41,100,6.76
527,Porto Novo,BJ,2021-01-26 01:38:39,6.4965,2.6036,77.88,81,99,5.5
528,Oktyabrskoye,RU,2021-01-26 01:38:39,43.0645,44.7417,21.2,93,100,8.95
529,Horodkivka,UA,2021-01-26 01:38:39,49.9068,28.9847,31.98,96,100,22.44
530,Katangli,RU,2021-01-26 01:38:39,51.7102,143.2326,-8.75,78,13,2.42
531,Codrington,AU,2021-01-26 01:37:05,-38.2667,141.9667,64.51,62,57,15.01
532,Vikulovo,RU,2021-01-26 01:38:39,56.8167,70.6107,0.14,93,100,10.51
533,Leh,IN,2021-01-26 01:38:39,34.1667,77.5833,-0.56,64,53,1.21
534,Aden,YE,2021-01-26 01:34:13,12.7794,45.0367,73.81,76,34,14.36
535,Tateyama,JP,2021-01-26 01:37:11,34.9833,139.8667,53.6,66,75,14.97
536,Sabang,ID,2021-01-26 01:38:02,5.8933,95.3214,81.68,77,59,15.99
537,Bathsheba,BB,2021-01-26 01:38:40,13.2167,-59.5167,78.8,69,20,16.11
538,Mercedes,AR,2021-01-26 01:38:40,-34.6515,-59.4307,84.0,75,63,1.01
539,Puerto Carreno,CO,2021-01-26 01:38:40,6.189,-67.4859,81.64,59,100,10.31
540,Huambo,AO,2021-01-26 01:38:40,-12.7761,15.7392,62.15,79,99,2.24
541,Nanortalik,GL,2021-01-26 01:36:12,60.1432,-45.2371,19.15,87,0,9.06
542,Beringovskiy,RU,2021-01-26 01:36:14,63.05,179.3167,-2.7,92,100,15.57
543,Inhambane,MZ,2021-01-26 01:37:27,-23.865,35.3833,79.09,89,97,8.37
544,Rivers,CA,2021-01-26 01:38:41,50.0308,-100.2403,-9.4,70,75,6.91
545,Bulgan,MN,2021-01-26 01:38:41,48.8125,103.5347,-6.03,83,62,4.03
546,Agdas,AZ,2021-01-26 01:38:41,40.65,47.4761,21.2,86,14,4.29
547,Roxana,CR,2021-01-26 01:38:41,10.2753,-83.7513,69.8,73,20,10.36
548,Ladario,BR,2021-01-26 01:36:27,-19.0047,-57.6017,76.46,78,100,2.1
549,Katete,UG,2021-01-26 01:38:42,-0.7818,29.7544,61.61,80,100,3.06
550,Ilongero,TZ,2021-01-26 01:38:42,-4.6667,34.8667,59.04,98,100,4.65
551,Conakry,GN,2021-01-26 01:34:28,9.538,-13.6773,77.83,72,0,5.44
552,Bushehr,IR,2021-01-26 01:38:42,28.9684,50.8385,61.43,48,0,9.42
553,Saint-Georges,GD,2021-01-26 01:38:42,12.0564,-61.7485,78.8,78,20,18.41
554,Suntar,RU,2021-01-26 01:38:42,62.1444,117.6319,-44.46,78,55,3.18
555,Zenzeli,RU,2021-01-26 01:38:42,45.9241,47.0474,34.9,88,21,14.88
556,Rocha,UY,2021-01-26 01:34:16,-34.4833,-54.3333,71.1,87,0,8.5
557,Pontypridd,GB,2021-01-26 01:38:42,51.6021,-3.3421,41.0,89,100,5.88
558,Luganville,VU,2021-01-26 01:38:43,-15.5333,167.1667,79.99,81,100,3.67
559,Puerto Escondido,MX,2021-01-26 01:36:10,15.85,-97.0667,78.8,83,40,5.75
560,Rafai,CF,2021-01-26 01:38:43,4.95,23.9167,64.83,98,100,0.69
561,Mpika,ZM,2021-01-26 01:38:43,-11.8343,31.4529,60.42,93,100,2.28
562,Manavadar,IN,2021-01-26 01:38:43,21.5,70.1333,53.2,42,0,10.02
563,Udachnyy,RU,2021-01-26 01:38:43,66.4167,112.4,-38.83,79,81,1.57
564,Taitung,TW,2021-01-26 01:38:43,22.7583,121.1444,71.6,60,0,1.14
565,Bisira,PA,2021-01-26 01:38:44,8.5196,-81.7115,57.11,100,55,7.54
566,Hvittingfoss,NO,2021-01-26 01:38:44,59.4833,10.0167,19.0,54,9,4.0
567,Miles City,US,2021-01-26 01:38:44,46.4083,-105.8406,15.8,86,90,12.66
568,Samarai,PG,2021-01-26 01:37:54,-10.6167,150.6667,84.72,70,61,0.65
569,Lapi,PH,2021-01-26 01:38:44,17.716,121.8978,76.5,84,99,3.44
570,Puro,PH,2021-01-26 01:38:45,12.4841,123.3827,80.51,72,2,7.7
571,Isla Vista,US,2021-01-26 01:38:45,34.4133,-119.861,48.99,66,75,21.85
572,Olafsvik,IS,2021-01-26 01:36:21,64.8945,-23.7142,27.37,92,100,27.98
573,Pedro Carbo,EC,2021-01-26 01:38:46,-1.8333,-80.2333,79.0,88,75,6.91
574,Nyrob,RU,2021-01-26 01:38:46,60.733,56.7202,35.13,96,100,9.22
575,Kaeo,NZ,2021-01-26 01:38:46,-35.1,173.7833,79.66,47,9,5.99
576,Kamaishi,JP,2021-01-26 01:38:46,39.2667,141.8833,28.4,86,75,3.44
577,Taltal,CL,2021-01-26 01:37:54,-25.4,-70.4833,66.27,68,0,4.59
578,Askiz,RU,2021-01-26 01:38:47,53.1319,90.5264,-12.28,86,100,0.69
579,Alihe,CN,2021-01-26 01:38:47,50.5667,123.7167,-10.32,84,100,2.15
580,Corleone,IT,2021-01-26 01:38:47,37.8134,13.3017,55.99,1,100,7.0
581,Tsumeb,NA,2021-01-26 01:38:47,-19.2333,17.7167,66.2,82,98,16.89
582,Ryazanovskiy,RU,2021-01-26 01:38:47,55.55,39.4333,32.16,98,100,8.5
583,Wasilla,US,2021-01-26 01:38:48,61.5814,-149.4394,24.8,86,1,1.72
584,Subate,LV,2021-01-26 01:38:48,56.0062,25.9076,34.02,98,100,7.72
585,Giporlos,PH,2021-01-26 01:38:48,11.12,125.4494,81.93,72,100,7.65
586,Tierralta,CO,2021-01-26 01:38:48,8.1736,-76.0592,76.44,90,54,5.5
587,Kirakira,SB,2021-01-26 01:38:48,-10.4544,161.9205,86.65,64,80,13.18
588,Ilinskaya,RU,2021-01-26 01:38:48,45.7219,40.7211,41.0,70,100,8.57
589,Baberu,IN,2021-01-26 01:38:48,25.55,80.7167,49.75,58,0,4.43
